"","Compound","Che.type","Cell.type","Addition.Type","Time","Compartment_new","Compartment","X..Recovery","Volume..uL.","Used.Volume..uL.","Input.Amount..pmol.","Input.Amount.umol","Estimated.amount..pmol.","Estimated.Concentration.uM","seach","Pred_conc","ratio","abs.dev"
"747","Tobramycin","Mycin","OAT1","AtoB",4,"Blood","Blood",40.1965617,235,235,75000,0.075,30147.42127,128.286899,"AtoB_4_Blood",114.006,-0.0512545989902715,0.0512545989902715
"748","Tobramycin","Mycin","OAT1","AtoB",4,"Blood","Blood",47.65993543,235,235,75000,0.075,35744.95157,152.1061769,"AtoB_4_Blood",114.006,-0.125219142394286,0.125219142394286
"749","Tobramycin","Mycin","OAT1","BtoA",4,"Blood","Blood",89.9100463,235,235,235000,0.235,211288.6088,899.100463,"BtoA_4_Blood",918.233,0.00914467533284514,0.00914467533284514
"750","Tobramycin","Mycin","OAT1","BtoA",4,"Blood","Blood",89.326257,235,235,235000,0.235,209916.704,893.26257,"BtoA_4_Blood",918.233,0.0119737603282635,0.0119737603282635
"751","Tobramycin","Mycin","OAT1","BtoA",4,"Blood","Blood",73.35866318,235,235,235000,0.235,172392.8585,733.5866318,"BtoA_4_Blood",918.233,0.0975014880864714,0.0975014880864714
"752","Tobramycin","Mycin","OAT1","BtoA",4,"Blood","Blood",89.59562982,235,235,235000,0.235,210549.7301,895.9562982,"BtoA_4_Blood",918.233,0.0106660699191257,0.0106660699191257
"753","Tobramycin","Mycin","OAT1","BtoA",4,"Lumen","Lumen",17.16683774,75,75,235000,0.235,40342.06869,537.8942492,"BtoA_4_Lumen",238.0635,-0.354004086836164,0.354004086836164
"754","Tobramycin","Mycin","OAT1","BtoA",4,"Lumen","Lumen",10.631993,75,75,235000,0.235,24985.18355,333.1357806,"BtoA_4_Lumen",238.0635,-0.145928466503811,0.145928466503811
"755","Tobramycin","Mycin","OAT1","BtoA",4,"Lumen","Lumen",6.318644192,75,75,235000,0.235,14848.81385,197.9841847,"BtoA_4_Lumen",238.0635,0.0800623147942201,0.0800623147942201
"756","Tobramycin","Mycin","OAT1","BtoA",4,"Lumen","Lumen",23.69192877,75,75,235000,0.235,55676.03261,742.3471015,"BtoA_4_Lumen",238.0635,-0.49391420287513,0.49391420287513
